custom_id,input_text,output_text,input_file,output_file,matched
107,"Email 1:
Hello Michael,                    We have a shipment of 2,000 MTs of PC granule from China to Antwerp. Can you provide details for your vessel and rate?                    Warm regards,                    Maria
Email 2:
Hello Maria,
                    Please see the rates for our ship in your port at the moment as below,
                    Port        Ship Type    Charter Party    Next Rotation
                    Antwerp     Container     BP       Antwerp-Luanda-Antwerp
                    If you have further queries, please contact the sailings below.
                    Cordial regards,
                    Ivan
                

<Email 3>:
Hello Michael,
                    It is just now that we've been able to look at your email. We would like to try and meet with you on the 27th October.                    Please let us know if this is possible,                        For the time being, it would be helpful to know whether or not this service can offer weekly sailings, or monthly sailings, so that we have this information for our meetings with the factory.                    Thank you
                    Best regards,
                    Maria
Email 3:
Hello Michael,
                    It is just now that we've been able to look at your email. We would like to try and meet with you on the 27th October.                    Please let us know if this is possible,                        For the time being, it would be helpful to know whether or not this service can offer weekly sailings, or monthly sailings, so that we have this information for our meetings with the factory.                    Thank you
                    Best regards,
                    Maria

<Email 3>:
Email 4:
From: Ivan Sivakoski <ivan@sivakoski.com>
Sent: Monday, September 16, 2019 11:12 AM
To: Michael <michael.r@exportfinest.com>; Maria Baugh <mbaugh@exportfinest.com>
Subject: Re: contact",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
108,"Email 1:
We have a 8,300MT cargo of zinc ores for export from Casablanca to Richards Bay. Can you please confirm your earliest loading date and rate?                    Regards,                    Martin
Email 2:
Loading:     1 December 2008                 Delivery:     22 December 2008       The vessel should be loaded in Casablanca.                  SeaFast -                  Where will this cargo be discharged?                  Loading gear:     Barge                         Estimated weight of cargo:     6,500MT                  Received:     30 September 2008                  Chargeable weight:     5,250MT                   ETA:     4 December 2008     Tell us if there are any problems so we can solve them quickly.  Remember to use this address to send emails.
Email 3:
<Blank>  FROM:  Antony Palmer <anthony.palmer@sea-fast.co.za>                  TO:   Marketing                     CC:   Office Manager                <SA> SUBJ:  Project info               <BLANK> Dear all,                  I wanted to let you know that I have now gone on the short list for the quality job of retaining agent for this ship, we have everything we need to win this - except a good rate!                  Please get back to me asap with your rates.     Regards, Antony Palmer  MTN/INTEL GSM: +27 72 110 0582                  [For your interest, the above data is from the following Web Mail services: W3C, P3P, Yahoo, Thunderbird and Microsoft Outlook]",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
109,"Email 1:
These are sample shipping emails:                    Email A:                                        Hey Mr. Park,                    We're scheduling 5,400MT of barley from Constanța to Beirut. Do you have space this weekend, and can we finalize the rate within two days?                    Best,                    Yasmine                                    <END EMAIL A>                    Email B:                                        Hello Ms. Morrow,                    We’re scheduling a 3,200MT cargo of phosphates from Casablanca to Lisbon. Can you quote a vessel with laycan after the 20th?                    Regards,                    Ishaan                                    <END EMAIL B>                    Now write a new email in the same style.                    Email C:
Email 2:
Dear Mr. Sanyal,
We’re scheduling an 11,000MT cargo of sugar from Hamburg to Houston. Please provide a cargo-ready vessel in our E2 time slot. We’ll work with the vessel to get their final estimates within 24 hours.
Best,
Yasmine
Email 3:
Dear Ms. Phillips,
We’re loading an 8,000MT cargo of crude from Iquique to Felixstowe. Can we book 5,500MT of that cargo to the vessel? If so, when can we receive the contract?
Best regards,
Amit

<Email 4>:
Dear Mr. Lawson,
We’re loading 9,800MT of woodchip from Los Angeles to Tianjin. Can we book an additional 4,000MT to our E3 vessel for a total of 13,800MT?
Regards,
Komal

<Email 5>:
Dear Mr. Naik,
We’re loading 4,500MT of sugar from Corpus Christi to Honolulu. Can you send me your preliminary budget?
Best regards,
Ali

<Email 6>:
Dear Mr. Ma,                                                                
We’re loading 5,000MT of",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
11,"Email 1:
Hello Ms. Harper,                    We're scheduling 2,700MT of fumigated soyabean from Nacala to Dunkirk. We need it asap, so can you give us a laycan slot?                    Regards,                    Tommy
Email 2:
Thank you Ms. Harper for the reply. The approximate  S/D will be around 3rd Jan. Let me know whether you can accommodate and what the best price will be.                      Regards,                      Tommy
Email 3:
Hello Ms. Harper,                      Fumigated soyabean from Nacala to Dunkirk. Approximately 2,700 MT. We need it 3rd Jan. Can you tell us if you can accommodate us.                      Regards,                      Tommy

<Email 4>:
Hello Ms. Harper,                      Please find below some update information regarding the 2,700MT of Fumigated Soybean from Nacala to Dunkirk.                      We need this to be scheduled by 1st December as we will be carrying a full parcel.                      Can you please confirm if you can schedule this for us and let us know what the price will be?                      Thank you                      Regards,                      Tommy

<Email 5>:
Hello Ms. Harper,                      We would like to schedule 2,700MT of fumigated soyabean from Nacala to Dunkirk for loading
Email 4:
Hello Ms. Harper,                      Please find below some update information regarding the 2,700MT of Fumigated Soybean from Nacala to Dunkirk.                      We need this to be scheduled by 1st December as we will be carrying a full parcel.                      Can you please confirm if you can schedule this for us and let us know what the price will be?                      Thank you                      Regards,                      Tommy

<Email 5>:
Hello Ms. Harper,                      We would like to schedule 2,700MT of fumigated soyabean from Nacala to Dunkirk for loading

<Email 4>:
 Hello Ms. Harper,                      Please find below some update information regarding the 2,700MT of Fumigated Soybean from Nacala to Dunkirk.                      We need this to be scheduled by 1st December as we will be carrying a full parcel.                      Can you please confirm if you can schedule this for us and let us know what the price will be?                      Thank you                      Regards,                      Tommy

<Email 5>:
Hello Ms. Harper,                      We would like to schedule 2,700MT of fumigated soyabean from Nacala to Dunkirk for loading

<Email 6>:
Hello Ms. Harper,                      I'm looking for an agent who can help me arrange soyabean to Dunkirk, possibly 3,000MTs to start with.                      I have been looking for an agent in Nacala port, Moz","From: john.smith@tradingco.com
To: yusang.kim@koreatrade.com
Subject: Brazilian Rice Export Opportunity
Timestamp: 2024-01-15 09:30
Body: Dear Mr. Kim,

A friend of mine told me about potential buyers for your rice shipments to Africa. I have great access to Brazilian Rice exporters and could put together some prices for you.

Let me know if you have other needs.

Thanks,
John

---
From: yusang.kim@koreatrade.com
To: john.smith@tradingco.com
Subject: Re: Brazilian Rice Export Opportunity
Timestamp: 2024-01-15 14:45
Body: Hi John,

Thanks for your message. I would be glad to meet your friends. Please let me know when you can make time to meet with me.

Your work mate,
Yusang

---
From: yusang.kim@koreatrade.com
To: john.hong@tradepartners.com
Subject: Rice Shipment Requirements
Timestamp: 2024-01-16 10:15
Body: Dear Mr. Hong,

I am glad to hear that you want to work with me.

Please find the following requirements:

- Please go to bank and get these credits asap - US $13.5 million.
- We need around 5 containers of rice in three shipments from one Brazilian company.
- I know we can't finish these at once. We need at least US $1.5 million in one week. We can do this repeatedly with larger amount.
- Please send me the price information before you go to bank.

Best regards,
Yusang Kim
",msgbatch_01TtUmp2URhLGUVULRwFSPfs.jsonl,msgbatch_01VhAya2GdcUf4FqRaNmkrjn.json,True
110,"Email 1:
Hi Neal,                    Are you still available to help with 1,800MT of mixed waste paper from Seattle to Antwerp, and what is your current carrier fleet capacity?                    Best,                    Miguel
Email 2:
Neal,                    How much you are carrying in your fleet and which carrier do you want me to connect to.                    Thanks,                    Johnny
Email 3:
Hi Miguel,                    If this is the same enquiry I have been quoted 1800mt per week, but we have a vessel ready for around 2200mt, please let me know the full details of the cargo so that we can forward it to the carrier for costing.                    I have attached the RFQ.                    Kind regards                    Neal",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
111,"Email 1:
Hi Brigitte,                    We've got 2,700MT of coffee from Rio de Janeiro to Virginia. How much will it cost, and what about any extra fees or charges?                    Best,                    Daniele
Email 2:
Hi Brigitte,                    We'll be in Orlando for a week from mid-July. Can you come meet us there?                    Best,                    Daniele

<Email 3>:
What about a value package including the coffee, delivery, and all the tax stuff?                    Daniele",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
112,"Email 1:
Hello Brett,                    Can you send us a freight quote for 40,000MT of cement from Las Palmas to Richards Bay? Please advise when payment should be made.                    Sincerely,                    Bernardo
Email 2:
Responding to inquiry from XXXXXXXX (Bernardo) at XXXXXXXX Inc. requesting quote for shipment of 40,000 MT Cement from Las Palmas to Richards Bay. As discussed during the call, I have provided the best available info from the port and provided a few options for the cargo to be discharged. Please be advised that this information is subject to change and the 12 hour lead time for discharge operations at Richards Bay is not guaranteed at this time of year. ABO costs for discharging operations, cargo survey and sampling, and port storage are excluded from the quote and will need to be finalized with the cargo surveyor who will be attending the vessel. Let me know if you have any questions.            XXXXXXXX will be the open VGM on the bill of lading. Kind regards,            Rich

<Email 3>:
Dear All,            My e
Email 3:
Dear All,            My e

<Email 3>:
 Dear All,            My electronic mail address changed and that was the reason of delay in responding to your message.            XXXXXX XXXXXX asked me to coordinate this order and I am writing to you in this respect. He hopes that you can send your last offer as soon as possible.            Kind regards,            XXXXXXX
Email 4:
Dear XXXXXXXX,            Please find the attached last offer for cement.            Kind regards,            XXXXXXX
Email 4:
Dear XXXXXXXX,            Please find the attached last offer for cement.            Kind regards,            XXXXXXX
Email 5:
Dear XXXXXXX,            I have received the offer sent to us through email (I have forwarded it to XXXXXXXX and XXXXXXXX) and I am contacting you because I don´t agree with the price you sent.            XXXXXX XXXXXX can accept 3,2 USD/MT base port Las Palmas + 350 USD per container.            Please confirm if you are agree with this offer.            Kind regards,            XXXXXX
Email 5:
Dear XXXXXXX,            I have received the offer sent to us through email (I have forwarded it to XXXXXXXX and XXXXXXXX) and I am contacting you because I don´t agree with the price you sent.            XXXXXX XXXXXX can accept 3,2 USD/MT base port Las Palmas + 350 USD per container.            Please confirm if you are agree with this offer.            Kind regards,",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
113,"Email 1:
Dear Mr. Thomas,                    We’re looking to move   some dry bulk cargo from Apapa to Durban on short notice. Could you share your earliest loading window?                    Regards,                    Janelle
Email 2:
Dear Colleagues,      Our kind team is invited to London for IMO/SGS market hearing. Looking for your meeting schedule or collective guidance from DCS. What is your opinion for SGH support project?                            Regards,                    Ria

Answering both of these emails at the same time is often not possible. Even with the help of tools, like Changelog.io , can save time. 
Typically, you would need to spend some time each day, looking through the emails you’ve gotten, and only answer the ones you can actually answer, saving the others for later. 

A chat bot can also do that. With a Machine Learning and NLP model, the bot can answer the questions that it has answers to, or store them to answer later, and reply to your other colleagues later, with their questions still in place. 

If the first question above is related to
Email 3:
Dear Sir,
            We have procured the following machine tools & equipment for shipping to Japan / South Korea
                   <inquired item and price>
            could you let us know, what is the space that you can accommodate these machines?
                            Regards,
                            David.
Email 4:
Thank you for the kind offer. We need some more details to plan out for the work. Please fill out the following form: 
<...>
                Regards,
                Victor.

the bot would reply back with the appropriate answers, and then be able to answer similar questions in the future, as it trains its model. 

<Email 5>:
Dear <Bot>,
            My name is <name> and I am the Technical Director of our agency.
            Our main clients are <client 1>, <client 2> and <client 3>. 
            The content of our emails are typically:
                -  Product import & export related; 
                -  Ship positioning & logistics; 
                -  Scheduling. 

Could you give me some feedback on how you might be able to help my colleagues?

                Regards,
                <Name>

the bot would reply back with its",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
114,"Email 1:
Hello Mr. Lee,                    We have a requirement for some 3,100 tons of paraffin wax from Qingdao to Karachi and we’d like to know whether you have a slot available for it.                    If you do, could you please also confirm your 20’ opening freight rate and the estimated DAP price, including other charges?                    Many thanks,                    Yoko
Email 2:
Thank you for your reply. I confirm that we will use Qatar Airways for this shipment and it is for the spot cargo.                    As I mentioned earlier, we require the price per MT, FAS price, and the estimated 20’ freight rate. And the other requirements are as follows:                    Spot cargo 3000 metric tons                    Port of loading – Qingdao                    Port of discharge – Karachi                    Discharge date – end April                    Estimated transshipment point: Doha                    Packaging: 50kg PP bags                    Total 32,900 bags                    Please kindly send us your best offer in the coming 3 days for the spot cargo.                    Kind regards,                    Lina

<Email 3>:
Thank you for your best offer.                    Please kindly send us a proposal with the following details:                    Booking valid for 3 days, FAS price and 20’ freight rate (
Email 3:
Thank you for your best offer.                    Please kindly send us a proposal with the following details:                    Booking valid for 3 days, FAS price and 20’ freight rate (

<Email 3>:
 Thank you for your best offer.                    Please kindly send us a proposal with the following details:                    Booking valid for 3 days, FAS price and 20’ freight rate per 20’                    The lead time should be end of April and we’d like to have the booking number and invoice immediately after confirming the offer.                    Regards,                    Jon

<Email 3>:
Many thanks for your best offer.                    Please find attached our booking confirmation.                    Regards,                    Lucia

<Email 3>:
Thanks for your confirmation. I’ll send you the invoice after receiving your shipment order.                    Could you please confirm the loading ports and discharge ports?                    Thank you,                    Kyle

<Email 3>:
Mr. YO, thank you for your offer.                    Would you mind sending us a proforma invoice including all shipping charges?                    Best regards,                    Juliet",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
115,"Email 1:
Chris,                    My client is looking to purchase 20k tons of cement from China. Do you have any available cargoes available in February?                    Best regards,                    Michael
Email 2:
Dear Michael,                    We are looking for countries to find cement in below sizes:                    0-4mm,4-8mm,8-16mm and 16-32mm.                    This is the part of stock for construction projects.                    If you have any interested, please feel free to contact me.                    Hope to get your early reply and confirmation to proceed this.                    Best Regards,                    Daniel
Email 3:
Dear Mr. Daniel,
   We would like to take this opportunity to introduce ourselves as a leading supplier of various kinds of cement from China. We are able to supply you 20k tons of cement in this February from China as follows:
   1) Grade: P.O42.5, CEM I
   2) Delivery: FOB T/T Payment
   3) Quantity: 20k tons
   4) Price: USD190-250/ton for cargo under 3000m3
   5) Payment term: T/T
   6) Shipment: February
   7) Delivery port: Shanghai
   8) Packing: Bagged
   We do hope that this information is helpful for you. Please let me know if you have any interest or questions. Thank you in advance for your cooperation.
   Yours",,msgbatch_01S5NonEWdot8Gq2QiGHgdty.jsonl,,False
